"phrase_id","lng_id","translation"
"499","2","Gehe zu Box"
"500","1","To:"
"500","2","An:"
"501","1","To"
"501","2","An"
"502","1","Could not sent emails."
"502","2","Die E-Mails konnten nicht verschickt werden."
"503","1","Emails sent."
"503","2","E-Mails verschickt."
"504","1","Forward"
"504","2","Weiterleiten"
"505","1","Answer"
"505","2","Antwort"
"506","1","Close"
"506","2","Schließen"
"507","1","Cancel"
"507","2","Abbruch"
"509","1","Count"
"509","2","Anzahl"
"510","1","Page moved!"
"510","2","Seite verschoben!"
"511","1","Can not move this page."
"511","2","Kann diese Seite nicht verschieben."
"512","1","Date (text)"
"512","2","Datum (Text)"
"513","1","No aliases defined."
"513","2","Keine Aliase definiert."
"514","1","Move page ""%s"" (%d) to ""%s"" (%d)?"
"514","2","Seite ""%s"" (%d) nach ""%s"" (%d) verschieben?"
"508","1","Copy page ""%s"" (%d) to ""%s"" (%d)?"
"508","2","Seite ""%s"" (%d) nach ""%s"" (%d) kopieren?"
"515","1","Loading"
"515","2","Lade"
"516","1","Delete cronjob"
"516","2","Cronjob löschen"
"517","1","New cronjob"
"517","2","Neuer Cronjob"
"518","1","Execution"
"518","2","Ausführung"
"519","1","General properties"
"519","2","Allgemeine Eigenschaften"
"520","1","now"
"520","2","jetzt"
"521","1","Job"
"521","2","Aufgabe"
"522","1","Poll"
"522","2","Abstimmung"
"523","1","Event"
"523","2","Veranstaltung"
"524","1","Weekday (time frame)"
"524","2","Wochentag (Zeitraum)"
"525","1","Weekday (monthly)"
"525","2","Wochentag (monatlich)"
"526","1","Date and Time"
"526","2","Datum und Zeit"
"527","1","Timeframe"
"527","2","Zeitraum"
"528","1","Givenname"
"528","2","Vorname"
"529","1","Surname"
"529","2","Nachname"
"530","1","Forum page"
"530","2","Forumsseite"
"531","1","Show last entries"
"531","2","Letzte Einträge anzeigen"
"532","1","Email text"
"532","2","E-Mail Text"
"533","1","Email subject"
"533","2","E-Mail Betreff"
"534","1","Emails"
"534","2","E-Mails"
"535","1","Linked"
"535","2","Verknüpft"
"536","1","Activated"
"536","2","Aktiviert"
"537","1","Additional Phone"
"537","2","Zusätzliches Telefon"
"538","1","Phone"
"538","2","Telefon"
"539","1","Additional Email"
"539","2","Zusätzliche E-Mail"
"540","1","Additional data"
"540","2","Zusätzliche Daten"
"541","1","Surfer"
"541","2","Surfer"
"542","1","Permissions mode"
"542","2","Rechtemodus"
"543","1","Folder properties"
"543","2","Ordnereigenschaften"
"544","1","Additional"
"544","2","Zusätzlich"
"545","1","Own"
"545","2","Eigene"
"546","1","System"
"546","2","System"
"547","1","Password forgotten"
"547","2","Passwort vergessen"
"548","1","Change password"
"548","2","Passwort ändern"
"549","1","Notify question"
"549","2","Benachrichtigungsfrage"
"550","1","Post Questions"
"550","2","Fragen verfassen"
"551","1","Post Answers"
"551","2","Antworten verfassen"
"552","1","Edit Questions and Answers"
"552","2","Fragen und Antworten bearbeiten"
"553","1","Edit Topics"
"553","2","Themen bearbeiten"
"554","1","Edit FAQs"
"554","2","FAQs bearbeiten"
"555","1","Invalid link"
"555","2","Ungültiger Link"
"556","1","Scan"
"556","2","Durchsuchen"
"557","1","Event calendar"
"557","2","Veranstaltungskalender"
"558","1","Exists"
"558","2","Existiert"
"559","1","Table"
"559","2","Tabelle"
"560","1","No views definied."
"560","2","Keine Ansichten definiert."
"561","1","Action"
"561","2","Aktion"
"562","1","Fields"
"562","2","Felder"
"563","1","Could not load table structure file!"
"563","2","Konnte Strukturdatei für Tabelle nicht laden!"
"564","1","Create table ""%s_%s""?"
"564","2","Tabelle ""%s_%s"" erzeugen?"
"565","1","Auto Increment"
"565","2","Auto Increment"
"566","1","Null"
"566","2","Null"
"567","1","Size"
"567","2","Größe"
"568","1","Unique"
"568","2","Unique"
"569","1","Index"
"569","2","Index"
"570","1","Table created."
"570","2","Tabelle erzeugt."
"571","1","Delete field ""%s"" from table ""%s_%s""?"
"571","2","Soll das Feld ""%s"" aus der Tabelle ""%s_%s"" gelöscht werden?"
"572","1","Add field ""%s"" to table ""%s_%s""?"
"572","2","Soll das Feld ""%s"" in die Tabelle ""%s_%s"" eingefügt werden?"
"573","1","Modify field ""%s"" in table ""%s_%s""?"
"573","2","Soll das Feld ""%s"" in der Tabelle ""%s_%s"" geändert werden?"
"574","1","Modify"
"574","2","Ändern"
"575","1","Field"
"575","2","Feld"
"576","1","%s added."
"576","2","%s hinzugefügt."
"577","1","%s deleted."
"577","2","%s gelöscht."
"578","1","Add index ""%s"" to table ""%s_%s""?"
"578","2","Index ""%s"" zur Tabelle ""%s_%s"" hinzufügen?"
"579","1","Delete index ""%s"" from table ""%s_%s""?"
"579","2","Index ""%s"" aus Tabelle ""%s_%s"" löschen?"
"580","1","Please input a relative or an absolute URL."
"580","2","Bitte geben Sie eine relative oder absolute URL ein."
"581","1","Value"
"581","2","Wert"
"582","1","Option"
"582","2","Option"
"583","1","Default pages"
"583","2","Standardseiten"
"584","1","Layout"
"584","2","Layout"
"585","1","Modify index ""%s"" in table ""%s_%s""?"
"585","2","Soll der Index ""%s"" in de Tabelle ""%s_%s"" geändert werden?"
"586","1","Couldn´t publish this page."
"586","2","Die Seite konnte nicht veröffentlicht werden."
"588","1","File path"
"588","2","Dateipfad"
"589","1","File name"
"589","2","Dateiname"
"587","1","Max length"
"587","2","Maximallänge"
"591","1","WhoIsWho"
"591","2","WhoIsWho"
"590","1","Parameters"
"590","2","Parameter"
"592","1","Items"
"592","2","Elemente"
"593","1","Needed"
"593","2","Benötigt"
"594","1","PCRE"
"594","2","PCRE"
"595","1","Function"
"595","2","Funktion"
"596","1","Validation"
"596","2","Validierung"
"597","1","Delete field"
"597","2","Feld löschen"
"598","1","New field"
"598","2","Neues Feld"
"599","1","People"
"599","2","Personen"
"600","1","Edit form"
"600","2","Formular ändern"
"601","1","Can not activate module(s)."
"601","2","Kann Modul(e) nicht aktivieren."
"602","1","Job module"
"602","2","Job Modul"
"603","1","Time calculation"
"603","2","Zeitberechnung"
"604","1","Next execution"
"604","2","Nächste Ausführung"
"605","1","Last execution"
"605","2","Letzte Ausführung"
"606","1","Execute"
"606","2","Ausführen"
"607","1","Can not initialize module file ""%s"""
"607","2","Kann Moduldatei ""%s"" nicht initialisieren."
"608","1","Activate cronjob"
"608","2","Cronjob aktivieren"
"609","1","CSS"
"609","2","CSS"
"610","1","Max"
"610","2","Max"
"611","1","Delete group ""%s (%d)""?"
"611","2","Gruppe ""%s (%d)"" löschen?"
"612","1","Form"
"612","2","Formular"
"613","1","Group deleted."
"613","2","Gruppe gelöscht."
"615","1","Data"
"615","2","Daten"
"614","1","Database error!"
"614","2","Datenbankfehler!"
"616","1","Data added."
"616","2","Daten hinzugefügt."
"617","1","Path index checked."
"617","2","Pfadindex geprüft."
"618","1","Add surfer ""%s""?"
"618","2","Surfer ""%s"" hinzufügen?"
"619","1","Tree"
"619","2","Baum"
"620","1","New FAQ"
"620","2","Neue FAQ"
"621","1","Delete data"
"621","2","Daten löschen"
"622","1","Add data"
"622","2","Daten hinzufügen"
"623","1","Unpublish"
"623","2","Nicht veröffentlichen"
"624","1","no data"
"624","2","Keine Daten"
"625","1","Show surfer on page?"
"625","2","Surfer auf der Seite enzeigen?"
"626","1","Delete all data?"
"626","2","Alle Daten löschen?"
"627","1","Hide"
"627","2","Verbergen"
"628","1","Hide surfer on page?"
"628","2","Surfer auf Webseite verbergen?"
"629","1","Version time"
"629","2","Versionszeit"
"630","1","Publish box ""%s"" (%s)?"
"630","2","Box ""%s"" (%s) veröffentlichen?"
"631","1","Commit time"
"631","2","Commit-Zeit"
"632","1","Can not delete this page."
"632","2","Kann diese Seite nicht löschen."
"633","1","Caption: Delete button"
"633","2","Aufschrift: Löschen-Button"
"634","1","File ""%s (%s)"" not found. Record deleted."
"634","2","Datei ""%s (%s)"" nicht gefunden. Datensatz gelöscht."
"635","1","Delete file?"
"635","2","Datei löschen?"
"636","1","Delete field ""%s (%s)""?"
"636","2","Feld ""%s (%s)"" löschen?"
"637","1","Rows"
"637","2","Zeilen"
"638","1","Permission linked!"
"638","2","Recht verknüpft."
"639","1","New surfer created."
"639","2","Neuer Surfer erzeugt."
"640","1","Reset Optimisation"
"640","2","Optimierung zurücksetzen"
"641","1","Clear modules"
"641","2","Module löschen"
"642","1","Optimisation flushed."
"642","2","Optimierung zurückgesetzt"
"643","1","Remove unknown options"
"643","2","Unbekannte Optionen entfernen"
"644","1","Remove unknown"
"644","2","Unbekannte entfernen"
"645","1","Administrator"
"645","2","Administrator"
"646","1","You can not delete system users."
"646","2","Systembenutzer können hier  nicht gelöscht werden."
"647","1","%s paths changed."
"647","2","%s Pfade geändert."
"648","1","Delete group ""%s"" (%s)?"
"648","2","Gruppe ""%s"" (%s) löschen?"
"649","1","Check and create data paths"
"649","2","Prüfe und erzeuge Datenpfade"
"650","1","Id"
"650","2","ID"
"651","1","Export surfers"
"651","2","Surfer exportieren"
"652","1","Cut category"
"652","2","Kategorie ausschneiden"
"653","1","New link"
"653","2","Neuer Link"
"654","1","Base"
"654","2","Basis"
"655","1","Check paths"
"655","2","Pfade prüfen"
"656","1","%s is writeable."
"656","2","%s ist schreibbar."
"657","1","Cache path"
"657","2","Cachepfad"
"658","1","Thumbnail path"
"658","2","Thumbnail-Pfad"
"659","1","Media database path"
"659","2","Media-Database-Pfad"
"660","1","Data path"
"660","2","Datenpfad"
"661","1","Clicks"
"661","2","Klicks"
"662","1","Status"
"662","2","Status"
"663","1","Cut link"
"663","2","Link auschneiden"
"664","1","Delete link"
"664","2","Link löschen"
"665","1","Protocol deleted."
"665","2","Protokoll gelöscht"
"666","1","IP"
"666","2","IP"
"667","1","Script"
"667","2","Script"
"668","1","Projects"
"668","2","Projekte"
"669","1","New project"
"669","2","Neues Projekt"
"670","1","Deadline"
"670","2","Deadline"
"671","1","End time"
"671","2","Endzeit"
"672","1","Start time"
"672","2","Startzeit"
"673","1","Customer"
"673","2","Kunde"
"674","1","inactive"
"674","2","nicht aktiv"
"675","1","free"
"675","2","frei"
"676","1","In this project"
"676","2","In diesem Projekt"
"677","1","Delete project"
"677","2","Projekt löschen"
"678","1","Project"
"678","2","Projekt"
"679","1","Copy view"
"679","2","Ansicht kopieren"
"680","1","Used"
"680","2","Genutzt"
"681","1","Email exists"
"681","2","E-Mail existiert"
"682","1","Wrong activate code"
"682","2","Falscher Aktivierungscode"
"683","1","Registration confirmed"
"683","2","Registrierung bestätigt"
"684","1","Registration requested"
"684","2","Registrierung angefordert"
"685","1","Registration done"
"685","2","Registrierung abgeschlossen"
"686","1","Mail message"
"686","2","E-Mail Nachricht"
"687","1","Mail subject"
"687","2","E-Mail Betreff"
"688","1","Sender name"
"688","2","Absendername"
"689","1","Sender mail"
"689","2","E-Mail Absender"
"690","1","Input error"
"690","2","Eingabefehler"
"691","1","Error messages"
"691","2","Fehlermeldungen"
"692","1","Email not found"
"692","2","E-Mail nicht gefunden"
"693","1","Wrong inactivate code"
"693","2","Falscher Deaktivierungscode"
"694","1","Deregistration confirmed"
"694","2","Abmeldung bestätigt"
"695","1","Deregistration requested"
"695","2","Abmeldung angefordert"
"696","1","Surfers"
"696","2","Surfer"
"697","1","Export data"
"697","2","Daten exportieren"
"698","1","Export emails"
"698","2","E-Mails exportieren"
"699","1","Mrs."
"699","2","Frau"
"700","1","Mr."
"700","2","Herr"
"701","1","Data only"
"701","2","Nur Daten"
"702","1","Newsletter"
"702","2","Newsletter"
"703","1","Registration"
"703","2","Registrierung"
"704","1","Confirmed"
"704","2","Bestätigt"
"705","1","Fax"
"705","2","Fax"
"706","1","City"
"706","2","Stadt"
"707","1","Zip code"
"707","2","PLZ"
"708","1","House number"
"708","2","Hausnummer"
"709","1","Street"
"709","2","Straße"
"710","1","Section"
"710","2","Abschnitt"
"711","1","Position"
"711","2","Position"
"712","1","Company"
"712","2","Firma"
"713","1","Branch"
"713","2","Branche"
"714","1","Last name"
"714","2","Nachname"
"715","1","First name"
"715","2","Vorname"
"716","1","Salution"
"716","2","Anrede"
"717","1","Delete surfer ""%s"" (%s)?"
"717","2","Surfer ""%s"" (%s) löschen?"
"718","1","Mobile phone"
"718","2","Handy"
"719","1","Auftritt"
"719","2","Auftritt"
"720","1","Artist"
"720","2","Künstler"
"721","1","Link Artist"
"721","2","Künstler verknüpfen"
"722","1","Link Location"
"722","2","Ort verknüpfen"
"723","1","New Event"
"723","2","Neue Veranstaltung"
"724","1","Artists"
"724","2","Künstler"
"725","1","Locations"
"725","2","Orte"
"726","1","Events"
"726","2","Ereignisse"
"727","1","Joker Ticket"
"727","2","Jokerticket"
"728","1","Festivalticket"
"728","2","Festivalticket"
"729","1","Text Links"
"729","2","Text Links"
"730","1","Text Sponsors"
"730","2","Text Sponsoren"
"731","1","Text Images"
"731","2","Text Bilder"
"732","1","Date end"
"732","2","Enddatum"
"733","1","Date from"
"733","2","Anfangsdatum"
"734","1","Highlight"
"734","2","Hervorheben"
"735","1","Regulary date saved and dates changed."
"735","2","Regeltermin gespeichert, Einzeltermine entsprechend geändert."
"736","1","Thumbnail"
"736","2","Vorschaubild"
"737","1","Date"
"737","2","Datum"
"738","1","Ignored dates"
"738","2","Ignorierte Termine"
"739","1","Detach"
"739","2","Lösen"
"740","1","Added date to ignore list."
"740","2","Termin wird ignoriert."
"741","1","Month"
"741","2","Monat"
"742","1","Repeat"
"742","2","Wiederholung"
"743","1","Weekday"
"743","2","Wochentag"
"744","1","Date from regulary date detached."
"744","2","Termin vom Regeltermin gelöst und als Einzeltermin eingetragen."
"745","1","Removed date from ignore list. Please recreate cached dates."
"745","2","Ignorierter Termin gelöscht, bitte die Termine neu erzeugen."
"746","1","%d single date(s) created."
"746","2","%d Einzeltermin(e) erzeugt."
"747","1","Installation / Update"
"747","2","Installation / Update"
"748","1","Default data"
"748","2","Standarddaten"
"749","1","Record count"
"749","2","Datensatzanzahl"
"750","1","Structure"
"750","2","Struktur"
"751","1","Found"
"751","2","Gefunden"
"752","1","Toggle Richtext Editor"
"752","2","Richtext Editor an-/abschalten"
"753","1","The Richtext-Editor ist currently turned off. Would you like to activate it?"
"753","2","Der Richtext-Editor ist zur Zeit abgeschaltet. Möchten sie ihn aktivieren?"
"754","1","From email"
"754","2","Absender E-Mail"
"755","1","From name"
"755","2","Absendername"
"756","1","Send notify emails"
"756","2","Benachrichtigungs-E-Mails senden"
"757","1","Moderator email"
"757","2","Moderator E-Mail"
"758","1","Moderator name"
"758","2","Moderator Name"
"759","1","Send moderator emails"
"759","2","Moderator E-Mails senden"
"760","1","Post comments"
"760","2","Kommentare posten"
"761","1","Repair path"
"761","2","Pfad reparieren"
"762","1","Links per page"
"762","2","Links pro Seite"
"763","1","Previous page"
"763","2","Vorherige Seite"
"764","1","Metadata"
"764","2","Metadaten"
"765","1","Aliases are alternative URLs"
"765","2","Aliase sind alternative URLs"
"766","1","Select Version"
"766","2","Version auswählen"
"767","1","Current"
"767","2","Aktuell"
"768","1","Change alias"
"768","2","Alias ändern"
"769","1","XML output preview"
"769","2","Vorschau XML Ausgabe"
"770","1","XML preview"
"770","2","XML-Vorschau"
"771","1","Full window preview"
"771","2","Vorschau Ganzes Fenster"
"772","1","Alias deleted."
"772","2","Alias gelöscht."
"773","1","Really delete Alias ""%s""?"
"773","2","Alias ""%s"" tatsächlich löschen?"
"774","1","404 - invalid page"
"774","2","404 - ungültige Seite"
"775","1","Full window"
"775","2","Ganzes Fenster"
"776","1","Page #%d deleted."
"776","2","Seite #%d gelöscht."
"777","1","Install/Upgrade"
"777","2","Installieren/Updaten"
"778","1","Done. %d queries for %d bytes data"
"778","2","Fertig. %d Abfragen für %d bytes Daten"
"779","1","Please input the new password in both input fields"
"779","2","Bitte geben Sie das neue Passwort in beide Felder ein."
"780","1","Copy of"
"780","2","Kopie von"
"781","1","The system sent you an email with a link to change your password. Please remember that this link is only valid for 24 hours."
"781","2","Das System hat Ihnen einen Link zum Ändern Ihres Passwortes geschickt. Bitte beachten Sie, dass dieser Link nur 24 Stunden gültig ist."
"782","1","Charsets"
"782","2","Zeichensätze"
"783","1","Please ignore this mail if you do not like to change you password."
"783","2","Bitte ignorieren Sie diese E-Mail, wenn sie Ihr Passwort nicht ändern möchten."
"784","1","To change your password please click the link:"
"784","2","Um Ihr Passwort zu ändern, klicken Sie bitte den folgenden Link:"
"785","1","Last Login"
"785","2","Letzte Anmeldung"
"786","1","Forgot password?"
"786","2","Passwort vergessen?"
"787","1","You get this mail because here was a password change request for %s"
"787","2","Sie erhalten diese E-Mail, da eine Passwortänderung für %s angefordert wurde."
"788","1","The system will send you an email with a link to change your password. This link is valid for 24 hours."
"788","2","Das System wird Ihnen eine E-Mail mit einem Link zum Ändern des Passwortes zusenden. Der Link wird für 24 Stunden gültig sein."
